author,year,volume
"K.S. Chen, S.K. Yen, W.P. Huang",1995,54
"Dorothy K. Hall, George A. Riggs, Vincent V. Salomonson",1995,54
"Frédéric Baret, J.G.P.W. Clevers, M.D. Steven",1995,54
"Benoit Rivard, Paul J. Thomas, Jean Giroux",1995,54
"Toby N. Carlson, William J. Capehart, Robert R. Gillies",1995,54
George Diak,1995,54
"Geneviève Rondeaux, Michael Steven, Frédéric Baret",1996,55
"G.J. Hay, K.O. Niemann, G.F. McLean",1996,55
"W.J.D. van Leeuwen, A.R. Huete",1996,55
"R.M. Mitchell, D.M. O'Brien, B.W. Forgan",1996,55
"Jing M. Chen, Josef Cihlar",1996,55
"Bernardo F.T Rudorff, Charles L Mulchi, Craig S.T Daughtry, Edward H Lee",1996,55
Marvin E. Bauer,1995,54
"M. Bracaglia, P. Ferrazzoli, L. Guerriero",1995,54
"S. Jacquemoud, J. Verdebout, G. Schmuck, G. Andreoli, B. Hosgood",1995,54
"M. Verbrugghe, J. Cierniewski",1995,54
"Frédéric Achard, Christine Estreguil",1995,54
"Ruth DeFries, Matthew Hansen, John Townshend",1995,54
"D.W. Burgess, P. Lewis, J.-P.A.L. Muller",1995,54
"M.A. Friedl, F.W. Davis, J. Michaelsen, M.A. Moritz",1995,54
"P.A. Harrell, L.L. Bourgeau-Chavez, E.S. Kasischke, N.H.F. French, N.L. Christensen",1995,54
"Sophie Moulin, Alberte Fischer, Gérard Dedieu, Richard Delécolle",1995,54
"Herisoa Razafimpanilo, Robert Frouin, Sam F. Iacobellis, Richard C.J. Somerville",1995,54
"J.J. Simpson, R.H. Keller",1995,54
"Bhaskar J. Choudhury, Nicolo E. DiGirolamo",1995,54
"Yong Wang, Laura L. Hess, Solange Filoso, John M. Melack",1995,54
"J.H. Everitt, D.E. Escobar, I. Cavazos, J.R. Noriega, M.R. Davis",1995,54
"Shunlin Liang, John R.G. Townshend",1996,55
"María Amparo Gilabert, Soledad Gandía, Joaquín Meliá",1996,55
"James J. Simpson, Jason I. Gobat",1996,55
"V.C. LaCapra, J.M. Melack, M. Gastil, D. Valeriano",1996,55
"Terrill W. Ray, Bruce C. Murray",1996,55
"Yoram J. Kaufman, Didier Tanré",1996,55
"Jean-Françis Cayula, Peter Cornillon",1996,55
"Gregory A. Carter, Jay H. Jones, Robert J. Mitchell, Charles H. Brewer",1996,55
"Zhanqing Li, Louis Moreau",1996,55
"Louis Moreau, Zhanqing Li",1996,55
"Giles M. Foody, Gintautas Palubinskas, Richard M. Lucas, Paul J. Curran, Miroslav Honzak",1996,55
"J. Dungan, L. Johnson, C. Billow, P. Matson, ... V. Vanderbilt",1996,55
"Ann Bateson, Brian Curtiss",1996,55
"Philippe Forget, Pierre Broche",1996,57
"Anas Emran, Mustapha Hakdaoui, Jean Chorowicz",1996,57
"J.P. Gastellu-Etchegorry, F. Zagolski, J. Romier",1996,57
"Juha Hyyppä, Martti Hallikainen",1996,57
"Kazuhiko Masuda, Tsutomu Takashima",1996,57
Mats Nilsson,1996,56
"Mary Pax Lenney, Curtis E. Woodcock, John B. Collins, Hassan Hamdi",1996,56
"Derek M. Burrage, Craig R. Steinberg, William J. Skirving, Joan A. Kleypast",1996,56
"J.G.P.W. Clevers, H.J.C. van Leeuwen",1996,56
"O. Taconet, D. Vidal-Madjar, Ch. Emblanch, M. Normand",1996,56
"Michael Roderick, Richard Smith, Shane Cridland",1996,56
"John B. Collins, Curtis E. Woodcock",1996,56
Josef Cihlar,1996,56
Ph. Malet,1996,56
"Simon J. Hook, Anne B. Kahle",1996,56
"Y.L. Grossman, S.L. Ustin, S. Jacquemoud, E.W. Sanderson, ... J. Verdebout",1996,56
"S. Jacquemoud, S.L. Ustin, J. Verdebout, G. Schmuck, ... B. Hosgood",1996,56
"Stephen J. Hurcom, Andrew R. Harrison, Malcolm Taberner",1996,56
B. Ruth,1996,56
"G. Pandithurai, P.C.S. Devara, P.Ernest Raj, S. Sharma",1996,56
"Clive B. Rapier, Kelvin J. Michael",1996,56
"Th. Fourty, F. Baret, S. Jacquemoud, G. Schmuck, J. Verdebout",1996,56
Mark E. Jakubauskas,1996,56
"D.S. Kimes, B.N. Holben, J.E. Nickeson, W.A. McKee",1996,56
R.M. Mitchell,1996,56
"Joseph P. Hoffbeck, David A. Landgrebe",1996,57
"Geoffrey R. Taylor, Abdullah H. Mah, Fred A. Kruse, Kathy S. Kierein-Young, ... Brian A. Bennett",1996,57
Annette L. Colton,1996,57
John A. Richards,1996,57
"Enric Valor, Vicente Caselles",1996,57
"Jeff Ridley, Fiona Strawbridge, Robert Card, Helen Phillips",1996,57
"Abdelgadir A. Abuelgasim, Sucharita Gopal, James R. Irons, Alan H. Strahler",1996,57
"Arnon Karnieli, Moshe Shachak, Haim Tsoar, Eli Zaady, ... Warren Porter",1996,57
"Marc Leroy, François-Marie Bréon",1996,57
"Alicia Palacios-Orueta, Susan L. Ustin",1996,57
"Zhuoting Wu, Gregory Snyder, Carolyn Vadnais, Rohit Arora, ... Timothy Newman",2019,231
"Junhwa Chi, Hyun-cheol Kim, Sungjae Lee, Melba M. Crawford",2019,231
"Hongliang Ma, Jiangyuan Zeng, Nengcheng Chen, Xiang Zhang, ... Wei Wang",2019,231
"Javier Lopatin, Teja Kattenborn, Mauricio Galleguillos, Jorge F. Perez-Quezada, Sebastian Schmidtlein",2019,231
"Le Wang, Mingming Jia, Dameng Yin, Jinyan Tian",2019,231
"Malarvizhi Arulraj, Ana P. Barros",2019,231
"A.J. Prata, P.J. Turner",1997,59
Nandish M. Mattikalli,1997,59
"Philippe Mayaux, Eric F. Lambin",1997,59
Werner Thomas,1997,59
"William H. Farrand, Joseph C. Harsanyi",1997,59
"Joan E. Luther, Steven E. Franklin, John Hudak, John P. Meades",1997,59
"Jesús San Miguel-Ayanz, Gregory S. Biging",1997,59
"Marc L. Imhoff, William T. Lawrence, Christopher D. Elvidge, Tera Paul, ... Virginia Brown",1997,59
"K.J. Ranson, G. Sun, J.F. Weishampel, R.G. Knox",1997,59
Alexander V. Kazansky,1997,59
"Jingli Yang, Stephen D. Prince",1997,59
"A.R. Huete, H.Q. Liu, K. Batchily, W. van Leeuwen",1997,59
"M. Fily, B. Bourdelles, J.P. Dedieu, C. Sergent",1997,59
"W. Gao, B.M. Lesht",1997,59
"Stefanie Tompkins, John F. Mustard, Carle M. Pieters, Donald W. Forsyth",1997,59
"E. Rubio, V. Caselles, C. Badenas",1997,59
"Mary Pax-Lenney, Curtis E. Woodcock",1997,59
"F. Biard, Frédéric Baret",1997,59
"Aaron Moody, Curtis E. Woodcock",1996,58
"X. Zhan, W.P. Kustas, K.S. Humes",1996,58
Bo-cai Gao,1996,58
"Yuji Hirosawa, Stuart E. Marsh, Douglas H. Kliman",1996,58
"Marco Mariotti, Laura Ercoli, Alessandro Masoni",1996,58
"Anatoly A. Gitelson, Yoram J. Kaufman, Mark N. Merzlyak",1996,58
"Yungue Yu, William J. Emery",1996,58
"Z.G. Cerovic, Y. Goulas, M. Gorbunov, J.-M. Briantais, ... I. Moya",1996,58
"Brigitte Leblon, Lisa Gallant, Hardy Granberg",1996,58
"Aaron Moody, Sucharita Gopal, Alan H. Strahler",1996,58
"D. Pozo, F.J. Olrno, L. Alados-Arboledas",1997,60
"Sylvie Le Hegarat-Mascle, Daniel Vidal-Madjar, Odile Taconet, Merez Zribi",1997,60
"Shusun Li Carl Benson, Lewis Shapiro, Kenneson Dean",1997,60
"B. Nieke, W.F. Vincent, J.-C. Therriaul, L. Legendre, ... A. Condal",1997,60
"Alberto Fernández, Pilar Illera, Jose Luis Casanova",1997,60
"Shunlin Liang, Michael I. Mishchenko",1997,60
"Néhmé Baghdadi, Yves Gauthier, Monique Bernier",1997,60
"Victoria E. Cachorro, Didier Tanré",1997,60
"M.C. Anderson, J.M. Norman, G.R. Diak, W.P. Kustas, J.R. Mecikalski",1997,60
"Adrian Luckman, John Baker, Tatiana Mora Kuplich, Corina da Costa Freitas Yanasse, Alejandro C. Frery",1997,60
"C.S.T. Daughtry, J.E. McMurtrey, M.S. Kim, E.W. Chappelle",1997,60
"V. Soufflet, D. Tanré, A. Royer, N.T. O'Neil",1997,60
"Josef Cihlar, Hung Ly, Zhanqing Li, Jing Chen, ... Fengting Huang",1997,60
"Timothy A. Warner, Michael C. Shank",1997,60
"Lee A. Vierling, Donald W. Deering, Thomas F. Eck",1997,60
"C.W. Brown, G.P. Podestá",1997,60
"Alan E. Lipton, Joan M. Ward",1997,60
"William C. Snyder, Zhengming Wan, Yulin Zhang, Yue-Zhang Feng",1997,60
"Marc L. Imhoff, Thomas D. Sisk, Anthony Milne, Garth Morgan, Tony Orr",1997,60
"Ruth DeFries, Matthew Hansen, Marc Steininger, Ralph Dubayah, ... John Townshend",1997,60
"B. Andrieu, F. Baret, S. Jacquemoud, T. Malthus, M. Steven",1997,60
Stephen V. Stehman,1997,60
"Sasan S. Saatchi, Eric Rignot",1997,60
"Kalifa Goïta, Alain Royer, Normand Bussières",1997,60
"Jean-Pierre Wigneron, Dominique Guyon, Jean-Christophe Calvet, Gaston Courrier, Nadine Bruguier",1997,60
"Ross Nelson, Richard Oderwald, Timothy G. Gregoire",1997,60
Ross Nelson,1997,60
"Lara Prihodko, Samuel N. Goward",1997,60
"N. Subhash, C.N. Mohanan",1997,60
"Josefino C. Comiso, Donald J. Cavalieri, Claire L. Parkinson, Per Gloersen",1997,60
"J.P. Gastellu-Etchegorry, V. Demarez, V. Pinel, F. Zagolski",1996,58
"L. Camenen, Y. Goulas, G. Guyot, Z.G. Cerovic, ... I. Moya",1996,58
Stephen V Stehman,1996,58
"A. Chehbouni, D. Lo Seen, E.G. Njoku, B.M. Monteny",1996,58
"J.L. Privette, W.J. Emery, D.S. Schimel",1996,58
"Michel M. Verstraete, Bernard Pinty, Ranga B. Myneni",1996,58
"Ricardo M. Letelier, Mark R. Abbott",1996,58
"M.S. Moran, Y. Inoue, E.M. Barnes",1997,61
"Daoyi Chen, Edwin T. Engman, Wilfried Brutsaert",1997,61
"Marc L.Imhoff, William T. Lawrence, David C. Stutzer, Christopher D. Elvidge",1997,61
"Freek van der Meero, Wim Bakker",1997,61
"O. Viedma, J. Meliá, D. Segarra, J. Garcia-Haro",1997,61
"M.A. Friedl, C.E. Brodley",1997,61
"C. Ottle, S. Outalha, C. FranCois, S. Le Maguer",1997,61
"Michael J. Ryan, John F. Arnold",1997,61
"H.-J. Pachur, F. Rottinger",1997,61
"E. Ben-Dor, Y. Inbar, Y. Chen",1997,61
"Mick J. Russell, Manuel Nunez, Mark A. Chladil, Jose A. Valiente, Ernesto Lopez-Baeza",1997,61
"Lênio Soares Galvdo, Ícaro Vitorello, Antonio Roberto Formaggio",1997,61
"Thierry Faurtyot, Frédéric Baret",1997,61
"Steve Adam, Alain Pietroniro, Melinda M Brugman",1997,61
Ya-Qiu Jin,1997,61
Bhaskar J. Choudhury,1997,61
"Benoit A. St-Onge, FranVois Cavayas",1997,61
"M.S. Moran, A. Vidal, D. Troufleau, J. Qi, ... C.M.U. Neale",1997,61
"Lawrence A. Corp, James E. McMurtrey, Emmett W. Chappelle, Craig S.T. Daughtry, Moon S. Kim",1997,61
Charles L. Walthall,1997,61
"Shunlin Liang, Alan H. Strahler, Xifeng Jin, Qijang Zhu",1997,61
"P.M. Teillet, K. Staenz, D.J. William",1997,61
"Yakov A. Pachepsky, Jerry C. Ritchie, Daniel Gimenez",1997,61
"E.A. Walter-Shea, J. Privette, D. Cornell, M.A. Mesarch, C.J. Hays",1997,61
"Eric F. Lambin, Daniele Ehrlich",1997,61
"Daniele Ehrlich, Eric F. Lambin, Jean-Paul Malingreau",1997,61
"Mary Pax-Lenney, Curtis E. Woodcock",1997,61
J.G.P.W Clevers,1997,61
"Karin S. Fassnacht, Stith T. Gower, Mark D. MacKenzie, Erik V. Nordheim, Thomas M. Lillesand",1997,61
Erik Næsset,1997,61
"K.F. Huemmrich, S.N. Goward",1997,61
"Douglas G. Goodin, Geoffrey M. Henebry",1997,61
"William C. Snyder, Zhengming Wan, Yulin Zhang, Yue-Zhang Feng",1997,61
"Richard W. Gould, Robert A. Arnone",1997,61
"Jeffrey R. Key, John B. Collins, Charles Fowler, Robert S. Stone",1997,61
"Zhenglin Hu, Shafiqul Islam, Yizong Cheng",1997,61
"G.J. Hay, K.O. Niernann, D.G. Goodenough",1997,62
"J. Chorowicz, E. Lopez, F. Garcia, J.-F. Parrot, ... R. Vinluan",1997,62
"Kevin White, John Walden, Nick Drake, Frank Eckardt, Jeff Settlell",1997,62
"J.H. Everitt, D.E. Escobar, J.R. Noriega, I. Cavazos, M.R. Davis",1997,62
"F.F. Gerard, P.R.J. North",1997,62
"Dan Lubin, Caren Garrity, RenéO. Ramseier, Robert H. Whritner",1997,62
Stephen V. Stehman,1997,62
"J. Otterman, D. Starr, T. Brakke, R. Davies, ... C. Prabhakara",1997,62
"A. Rosema, H. Zahn",1997,62
"M.J. Wooster, D.A. Rothery",1997,62
"Jean-Paul Deroin, Yvette Marchand, Jean-Paul Auffret",1997,62
"J.L. Foster, A.T.C. Chang, D.K. Hall",1997,62
"C.P. Lo, Benjamin J. Faber",1997,62
"J. Liu, J.M. Chen, J. Cihlar, W.M. Park",1997,62
"Geeske Joel, John A. Gamon, Christopher B. Field",1997,62
"Peng Gong, Ruiliang Pu, Bin Yu",1997,62
"Baoxin Hu, Wolfgang Lucht, Xiaowen Li, Alan H. Strahler",1997,62
"D. Pozo Vázquez, F.J. Olmo Reyes, L. Alados Arboledas",1997,62
"D.A. Roberts, R.O. Green, J.B. Adams",1997,62
"Toby N. Carlson, David A. Ripley",1997,62
"Luoheng Han, Donald C. Rundquist",1997,62
"Julienne Stroeve, Anne Nolin, Konrad Steffen",1997,62
"Robert E. Kennedy, Warren B. Cohen, Gen Takao",1997,62
"V. Caselles, M.M. Artigao, E. Hurtado, C. Coll, A. Brasa",1998,63
"Olle Hagner, Olga Rigina",1998,63
"Kathleen M. Bergen, M.Craig Dobson, Leland E. Pierce, Fawwaz T. Ulaby",1998,63
"Ge Chen, Bertrand Chapron, Jean Tournadre, Kristina Katsaros, Douglas Vandemark",1998,63
Michael D Steven,1998,63
Gregory A Carter,1998,63
"Thomas C. Edwards, Gretchen G. Moisen, D.Richard Cutler",1998,63
"Harry N. Gross, John R. Schott",1998,63
"Merrill K Ridd, Jiajun Liu",1998,63
"Yong Wang, Jack F Paris, Frank W Davis",1998,63
"Paul A Walker, Thilak Mallawaarachchi",1998,63
"Adrian Luckman, John Baker, Miroslav Honzák, Richard Lucas",1998,63
"Jochen Grandell, Jouni Pulliainen, Martti Hallikainen",1998,63
"Gregory P Asner, B.H Braswell, David S Schimel, Carol A Wessman",1998,63
"Lênio Soares Galvão, Ícaro Vitorello",1998,63
"Barry D. Ganapol, Lee F. Johnson, Philip D. Hammer, Christine A. Hlavka, David L. Peterson",1998,63
"Joseph M. Piwowar, Derek R. Peddle, Ellsworth F. LeDrew",1998,63
"Fabio Maselli, M.Amparo Gilabert, Claudio Conese",1998,63
"Leonard S Unganai, Felix N Kogan",1998,63
"P.L. Frison, E. Mougin, P. Hiernaux",1998,63
"Gregory P. Asner, Carol A. Wessman, David S. Schimel, Steve Archer",1998,63
"Zhen Li, Wenxin Sun, Qunzhu Zeng",1998,63
Howard R. Gordon,1998,63
"R.B.A. Koelemeijer, P. Stammes, P.D. Watts",1998,63
"Xiuping Jia, John A Richards",1998,63
"James J. Simpson, Andrew Schmidt, Andrew Harris",1998,65
"Limin Yang, Bruce K. Wylie, Larry L. Tieszen, Bradley C. Reed",1998,65
"Paulo Marinho Barbosa, José Miguel Cardoso Pereira, Jean-Marie Grégoire",1998,65
"Terence P. Dawson, Paul J. Curran, Stephen E. Plummer",1998,65
"V. Bruniquel-Pinel, J.P. Gastellu-Etchegorry",1998,65
"E.M. Rollin, E.J. Milton",1998,65
"Wouter H Knap, Carleen H Reijmer",1998,65
"Iosif M. Levin, Kusiel S. Shifrin",1998,65
"D.S. Kimes, R.F. Nelson, D.L. Skole, W.A. Salas",1998,65
"Allan A. Nielsen, Knut Conradsen, James J. Simpson",1998,64
"Leland E Pierce, Kathleen M Bergen, M.Craig Dobson, Fawwaz T Ulaby",1998,64
"Jeffrey R Johnson, Paul G Lucey, Keith A Horton, Edwin M Winter",1998,64
"Keith A Horton, Jeffrey R Johnson, Paul G Lucey",1998,64
Kazuhiko Masuda,1998,64
"Mike A. Wulder, Ellsworth F. LeDrew, Steven E. Franklin, Mike B. Lavigne",1998,64
"E.E. Sano, M.S. Moran, A.R. Huete, T. Miura",1998,64
"Rick L Lawrence, William J Ripple",1998,64
"J.C. Roger, E.F. Vermote",1998,64
"J Chorowicz, T Rouis, J.-P Rudant, S Manoussis",1998,64
Gregory P. Asner,1998,64
"G.I. Metternicht, A. Fermont",1998,64
Michel Capderou,1998,64
A.B. Tait,1998,64
"Hugh Eva, Eric F. Lambin",1998,64
John C. Price,1998,64
"Stephen V. Stehman, Raymond L. Czaplewski",1998,64
"W.P Kustas, X Zhan, T.J Schmugge",1998,64
"Julienne Stroeve, Jim Maslanik, Li Xiaoming",1998,64
"T. Bajjouk, J. Populus, B. Guillaumont",1998,64
"Degui Gu, Alan Gillespie",1998,64
"St. Sandmeier, Ch. Müller, B. Hosgood, G. Andreoli",1998,64
"C.S.T. Daughtry, C.L. Walthall",1998,64
Aaron Moody,1998,64
"Robert O Green, Michael L Eastwood, Charles M Sarture, Thomas G Chrien, ... Orlesa Williams",1998,65
"M.E Martin, S.D Newman, J.D Aber, R.G Congalton",1998,65
"Zhikang Chen, Christopher D. Elvidge, David P. Groeneveld",1998,65
"D.A. Roberts, M. Gardner, R. Church, S. Ustin, ... R.O. Green",1998,65
"Susan L. Ustin, Dar A. Roberts, Jorge Pinzón, Stephane Jacquemoud, ... Alicia Palacios-Orueta",1998,65
"William M. Baugh, Fred A. Kruse, William W. Atkinson",1998,65
"Alvaro P. Crósta, Charles Sabine, James V. Taranik",1998,65
"Thomas H. Painter, Dar A. Roberts, Robert O. Green, Jeff Dozier",1998,65
"H.J. Hoogenboom, A.G. Dekker, Ij.A. Althuis",1998,65
"Juanita C. Sandidge, Ronald J. Holyer",1998,65
"Daniel Schläpfer, Christoph C. Borel, Johannes Keller, Klaus I. Itten",1998,65
"A. Berk, L.S. Bernstein, G.P. Anderson, P.K. Acharya, ... S.M. Adler-Golden",1998,65
"B.N. Holben, T.F. Eck, I. Slutsker, D. Tanré, ... A. Smirnov",1998,66
"Renaud Mathieu, Marcel Pouget, Bernard Cervelle, Richard Escadafal",1998,66
"H.Brad Musick, Gerald S. Schaber, Carol S. Breed",1998,66
"Fuan Tsai, William Philpot",1998,66
"Martin Gade, Werner Alpers, Heinrich Hühnerfuss, Volkmar R. Wismann, Philipp A. Lange",1998,66
"D.M. O’Brien, R.M. Mitchell, M. Edwards, C.C. Elsum",1998,66
"Eduardo Ridao, José R. Conde, M.Inés Mı́nguez",1998,66
"Anne Fouilloux, Jean Iaquinta",1998,66
"T. Schmugge, S.J. Hook, C. Coll",1998,65
"Mark W Patterson, Stephen R Yool",1998,65
"A. Rosema, J.F.H. Snel, H. Zahn, W.F. Buurmeijer, L.W.A. Van Hove",1998,65
Fraser Gemmell,1998,65
"Alicia Palacios-Orueta, Susan L. Ustin",1998,65
"G Schoups, P.A Troch, N Verhoest",1998,65
"H.T. Ewe, H.T. Chuah, A.K. Fung",1998,65
Dan G. Blumberg,1998,65
"H. Holden, E. LeDrew",1998,65
Bisun Datt,1998,66
"D.E. Escobar, J.H. Everitt, J.R. Noriega, I. Cavazos, M.R. Davis",1998,66
"D.K. Hall, J.L. Foster, D.L. Verbyla, A.G. Klein, C.S. Benson",1998,66
"Santiago Gassó, Dean A. Hegg",1998,66
"Louis E. Keiner, Xiao-Hai Yan",1998,66
"Ding Yuan, Chris Elvidge",1998,66
"Camille C.D Lelong, Patrick C Pinet, Hervé Poilvé",1998,66
"Brian M. Steele, J.Chris Winne, Roland L. Redmond",1998,66
"M. Chami, R. Santer",1998,66
"St. Sandmeier, Ch. Müller, B. Hosgood, G. Andreoli",1998,66
"Patrice Bicheron, Marc Leroy",1999,67
"Raymond F. Kokaly, Roger N. Clark",1999,67
"Derek R. Peddle, Forrest G. Hall, Ellsworth F. LeDrew",1999,67
"Joseph E. Means, Steven A. Acker, David J. Harding, J.Bryan Blair, ... W.Arthur McKee",1999,67
"Rick L. Lawrence, William J. Ripple",1999,67
Gerald G. Schaber,1999,67
Menghua Wang,1999,67
"James J. Simpson, James R. Stitt, David M. Leath",1998,66
"A.J. McDonald, F.M. Gemmell, P.E. Lewis",1998,66
George Alan Blackburn,1998,66
"Christopher Duke, Martine Guérif",1998,66
"Françoise Nerry, François Petitcolin, Marc Philippe Stoll",1998,66
"Andrew T Hudak, Carol A Wessman",1998,66
"Yong Wang, John L Day, Frank W Davis",1998,66
"Anatoly A. Gitelson, Yoram J. Kaufman",1998,66
"Sudhir K. Goyal, Mark S. Seyfried, Peggy E. O’Neill",1999,67
"B.A.M. Bouman, D.W.G. van Kraalingen, W. Stol, H.J.C. van Leeuwen",1999,67
"T.P. Dawson, P.J. Curran, P.R.J. North, S.E. Plummer",1999,67
"Michio Shibayama, Arto Salli, Tuomas Häme, Lasse Iso-Iivari, ... Tsuyoshi Akiyama",1999,67
"Lênio Soares Galvão, Ícaro Vitorello, Raimundo Almeida Filho",1999,67
"W Abdalati, W.B Krabill",1999,67
"Donald W. Deering, Thomas F. Eck, Babu Banerjee",1999,67
"Sucharita Gopal, Curtis E. Woodcock, Alan H. Strahler",1999,67
"F.D Eckardt, E.J Milton",1999,67
"A.J. Prata, R.P. Cechet",1999,67
"Michael J Hill, Graham E Donald, Peter J Vickery",1999,67
"Michael J. Hill, Peter J. Vickery, E.Peter Furnival, Graham E. Donald",1999,67
B. Duchemin,1999,67
"Benoı̂t Duchemin, Jérôme Goubier, Gaston Courrier",1999,67
"Michael A Lefsky, D Harding, W.B Cohen, G Parker, H.H Shugart",1999,67
Raymond Salvador,1999,67
"Etsuko Amano, Guido D Salvucci",1999,67
"Timo Tokola, Satu Löfman, Antti Erkkilä",1999,68
"Nick A. Drake, Steve Mackin, Jeff J. Settle",1999,68
"Joost J. van der Sanden, Dirk H. Hoekman",1999,68
"Dana L. Woodruff, Richard P. Stumpf, Julie A. Scope, Hans W. Paerl",1999,68
"Andrew Tait, Dorothy Hall, Jim Foster, Al Chang, Andrew Klein",1999,68
"R.A. Massom, J.C. Comiso, A.P. Worby, V.I. Lytle, L. Stock",1999,68
"Christopher D Elvidge, Kimberly E Baugh, John B Dietz, Theodore Bland, ... Herbert W Kroehl",1999,68
"Nancy H.F French, Laura L Bourgeau-Chavez, Yong Wang, Eric S Kasischke",1999,68
"Magdeleine Dinguirard, Philip N. Slater",1999,68
"Paul Aplin, Peter M Atkinson, Paul J Curran",1999,68
"Rosemary A Jago, Mark E.J Cutler, Paul J Curran",1999,68
"W. Lüdeker, H.-G. Dahn, K.P. Günther, H. Schulz",1999,68
"F.J. Garcı́a-Haro, M.A. Gilabert, J. Meliá",1999,68
"M. Fily, J.P. Dedieu, Y. Durand",1999,68
"Philippe Forget, Sylvain Ouillon, Florence Lahet, Pierre Broche",1999,68
"S.W. Maier, W. Lüdeker, K.P. Günther",1999,68
"J.P. Gastellu-Etchegorry, P. Guillevic, F. Zagolski, V. Demarez, ... M. Leroy",1999,68
"P Guillevic, J.P Gastellu-Etchegorry",1999,68
"Albert Olioso, Habiba Chauki, Dominique Courault, Jean-Pierre Wigneron",1999,68
"B. Seguin, F. Becker, T. Phulpin, X.F. Gu, ... A. Vidal",1999,68
"Fraser Gemmell, Jari Varjo",1999,68
"Josée Lévesque, Douglas J King",1999,68
G Ferrier,1999,68
"Alicia Palacios-Orueta, Jorge E. Pinzón, Susan L. Ustin, Dar A. Roberts",1999,68
"George A Riggs, Dorothy K Hall, Steven A Ackerman",1999,68
"Ronen Kadmon, Ruthie Harari-Kremer",1999,68
"Mark A. Mesarch, Elizabeth A. Walter-Shea, Gregory P. Asner, Elizabeth M. Middleton, Stephen S. Chan",1999,68
"Gerald G Schaber, Carol S Breed",1999,69
Fraser Gemmell,1999,69
"Zhao-Liang Li, F. Becker, M.P. Stoll, Zhengming Wan",1999,69
"Dale L. Schuler, Jong-Sen Lee, Thomas L. Ainsworth",1999,69
"Volker C. Radeloff, David J. Mladenoff, Mark S. Boyce",1999,69
"F Morales, R Belkhodja, Y Goulas, J Abadı́a, I Moya",1999,69
"J.-P. Wigneron, P. Ferrazzoli, A. Olioso, P. Bertuzzi, A. Chanzy",1999,69
"Hiroshi Okayama, Li-Zhong Wang",1999,69
"Wenge Ni, Curtis E. Woodcock, David L.B. Jupp",1999,69
"Jarkko Koskinen, Sari Metsämäki, Jochen Grandell, Sami Jänne, ... Martti Hallikainen",1999,69
Jing M. Chen,1999,69
"N.P. Nezlin, A.G. Kostianoy, M. Gregoire",1999,69
"Ted A Scambos, Geir Kvaran, Mark A Fahnestock",1999,69
"Arnon Karnieli, Giora J Kidron, Cornelia Glaesser, Eyal Ben-Dor",1999,69
"I.J. Barton, A.J. Prata",1999,69
"C Ottlé, C François",1999,69
George J. Zissis,1977,6
"Robert M Lerner, James P Hollinger",1977,6
"William R. Johnson, Dean R. Norris",1977,6
"R.G.S Rao, F.T Ulaby",1977,6
"John L Engvall, Jack D Tubbs, Quentin A Holmes",1977,6
"J.L Heilman, E.T Kanemasu, J.O Bagley, V.P Rasmussen",1977,6
"Stan Schneider, Michael Matson",1977,6
"Warren B Cohen, Christopher O Justice",1999,70
"Hassan Ouaidrari, Eric F. Vermote",1999,70
"John R Thomlinson, Paul V Bolstad, Warren B Cohen",1999,70
"Stith T. Gower, Chris J. Kucharik, John M. Norman",1999,70
"David P. Turner, Warren B. Cohen, Robert E. Kennedy, Karin S. Fassnacht, John M. Briggs",1999,70
